locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
SAOUHSC_00767,SAOUHSC_00767,0,748954,749526,1,121,0.043630017452007,573,25,conserved hypothetical protein
SAOUHSC_00769,SAOUHSC_00769,0,749940,752471,1,11,0.0023696682464455,2532,6,preprotein translocase, SecA subunit
SAOUHSC_00770,SAOUHSC_00770,0,752513,752617,1,68,0.0571428571428571,105,6,conserved hypothetical protein
SAOUHSC_00771,SAOUHSC_00771,0,753021,753896,1,34,0.00570776255707763,876,5,peptide chain release factor 2, putative
SAOUHSC_00772,SAOUHSC_00772,0,754050,754157,1,46,0.0555555555555556,108,6,conserved hypothetical protein
SAOUHSC_00773,SAOUHSC_00773,0,754305,755144,1,405,0.0607142857142857,840,51,LysM domain protein
SAOUHSC_00774,SAOUHSC_00774,0,755318,755968,1,68,0.0337941628264209,651,22,conserved hypothetical protein
SAOUHSC_00775,SAOUHSC_00775,0,755965,756201,1,112,0.0759493670886076,237,18,conserved hypothetical protein
SAOUHSC_00776,SAOUHSC_00776,0,756470,757501,1,309,0.0426356589147287,1032,44,excinuclease ABC, B subunit
SAOUHSC_00778,SAOUHSC_00778,0,757511,758527,1,0,0,1017,0,conserved hypothetical protein
SAOUHSC_A00747,SAOUHSC_A00747,0,758565,758723,-1,19,0.00628930817610063,159,1,conserved hypothetical protein
SAOUHSC_00779,SAOUHSC_00779,0,758680,759654,1,341,0.0482051282051282,975,47,excinuclease ABC subunit B, putative
SAOUHSC_00780,SAOUHSC_00780,0,759662,762508,1,1213,0.0505795574288725,2847,144,excinuclease ABC, A subunit
SAOUHSC_00781,SAOUHSC_00781,0,763170,764102,1,4,0.00214362272240086,933,2,HPr(Ser) kinase/phosphatase
SAOUHSC_00782,SAOUHSC_00782,0,764108,764947,1,242,0.0630952380952381,840,53,prolipoprotein diacylglyceryl transferase
SAOUHSC_00783,SAOUHSC_00783,0,764955,765440,1,344,0.0473251028806584,486,23,conserved hypothetical protein
SAOUHSC_00784,SAOUHSC_00784,0,765448,766887,1,173,0.0347222222222222,1440,50,conserved hypothetical protein
SAOUHSC_00785,SAOUHSC_00785,0,766954,767889,1,1,0.00106837606837607,936,1,thioredoxin reductase
SAOUHSC_00786,SAOUHSC_00786,0,768263,768688,-1,32,0.0234741784037559,426,10,conserved hypothetical protein
SAOUHSC_00787,SAOUHSC_00787,0,768982,769794,1,306,0.044280442804428,813,36,conserved hypothetical protein
SAOUHSC_00788,SAOUHSC_00788,0,769791,770786,1,28,0.0070281124497992,996,7,conserved hypothetical protein
SAOUHSC_00789,SAOUHSC_00789,0,770896,771840,1,38,0.00634920634920635,945,6,conserved hypothetical protein
SAOUHSC_T0005,SAOUHSC_T0005,0,772155,772226,-1,12,0.0694444444444444,72,5,
SAOUHSC_00790,SAOUHSC_00790,0,772413,773000,1,1,0.00170068027210884,588,1,ATP-dependent Clp protease, proteolytic subunit ClpP
SAOUHSC_00792,SAOUHSC_00792,0,773243,774145,-1,289,0.0498338870431894,903,45,conserved hypothetical protein
SAOUHSC_00793,SAOUHSC_00793,0,774848,775477,1,180,0.0412698412698413,630,26,conserved hypothetical protein
SAOUHSC_00794,SAOUHSC_00794,0,776119,777132,1,89,0.0216962524654832,1014,22,glycolytic operon regulator
SAOUHSC_00795,SAOUHSC_00795,0,777185,778195,1,0,0,1011,0,glyceraldehyde-3-phosphate dehydrogenase, type I
SAOUHSC_00796,SAOUHSC_00796,0,778334,779524,1,8,0.000839630562552477,1191,1,phosphoglycerate kinase, putative
SAOUHSC_00797,SAOUHSC_00797,0,779646,780407,1,0,0,762,0,triosephosphate isomerase
SAOUHSC_00798,SAOUHSC_00798,0,780410,781927,1,9,0.00329380764163373,1518,5,phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent
SAOUHSC_00799,SAOUHSC_00799,0,782057,783361,1,6,0.00153256704980843,1305,2,enolase
SAOUHSC_00800,SAOUHSC_00800,0,783701,784159,1,177,0.0588235294117647,459,27,conserved hypothetical protein
SAOUHSC_00801,SAOUHSC_00801,0,784184,784459,1,97,0.072463768115942,276,20,preprotein translocase, SecG subunit
SAOUHSC_00802,SAOUHSC_00802,0,784575,785315,1,105,0.0256410256410256,741,19,carboxylesterase precursor, putative
SAOUHSC_00803,SAOUHSC_00803,0,785349,787721,1,158,0.0257058575642646,2373,61,ribonuclease R, putative
SAOUHSC_00804,SAOUHSC_00804,0,787743,788207,1,1,0.0021505376344086,465,1,SsrA-binding protein
SAOUHSC_00805,SAOUHSC_00805,0,788981,789262,1,47,0.0354609929078014,282,10,conserved hypothetical protein
SAOUHSC_00806,SAOUHSC_00806,0,789529,789852,-1,257,0.0925925925925926,324,30,conserved hypothetical protein
SAOUHSC_00807,SAOUHSC_00807,0,789868,790014,-1,15,0.0340136054421769,147,5,conserved hypothetical protein
SAOUHSC_00808,SAOUHSC_00808,0,790206,790934,-1,151,0.0617283950617284,729,45,conserved hypothetical protein
SAOUHSC_00809,SAOUHSC_00809,0,791370,791525,1,29,0.0448717948717949,156,7,conserved hypothetical protein
SAOUHSC_00810,SAOUHSC_00810,0,791533,792054,1,174,0.0689655172413793,522,36,conserved hypothetical protein
SAOUHSC_00811,SAOUHSC_00811,0,792193,792723,1,246,0.0546139359698682,531,29,conserved hypothetical protein
SAOUHSC_00812,SAOUHSC_00812,0,792986,795769,1,658,0.0405890804597701,2784,113,clumping factor
SAOUHSC_00813,SAOUHSC_00813,0,795990,796109,1,46,0.0333333333333333,120,4,truncated secreted von Willebrand factor-binding protein
SAOUHSC_00814,SAOUHSC_00814,0,796163,797515,1,409,0.0480413895048041,1353,65,truncated secreted von Willebrand factor-binding protein (coagulase) VWbp, putative
SAOUHSC_00816,SAOUHSC_00816,0,797866,798888,1,289,0.0527859237536657,1023,54,extracellular matrix and plasma binding protein, putative
SAOUHSC_00817,SAOUHSC_00817,0,799223,799693,1,71,0.0403397027600849,471,19,conserved hypothetical protein
SAOUHSC_00818,SAOUHSC_00818,0,800034,800720,1,286,0.0436681222707424,687,30,thermonuclease precursor
SAOUHSC_00819,SAOUHSC_00819,0,801077,801277,1,8,0.0248756218905473,201,5,conserved hypothetical protein
SAOUHSC_00820,SAOUHSC_00820,0,801773,801991,-1,78,0.0593607305936073,219,13,conserved hypothetical protein
SAOUHSC_00821,SAOUHSC_00821,0,802053,802337,-1,100,0.0456140350877193,285,13,conserved hypothetical protein
SAOUHSC_00822,SAOUHSC_00822,0,802425,802994,-1,186,0.0543859649122807,570,31,conserved hypothetical protein
SAOUHSC_00823,SAOUHSC_00823,0,803182,803370,-1,39,0.0529100529100529,189,10,conserved hypothetical protein
SAOUHSC_00824,SAOUHSC_00824,0,803399,803659,-1,93,0.0804597701149425,261,21,conserved hypothetical protein
SAOUHSC_00825,SAOUHSC_00825,0,804000,804203,1,185,0.0882352941176471,204,18,conserved hypothetical protein
SAOUHSC_00826,SAOUHSC_00826,0,804200,804436,-1,37,0.0506329113924051,237,12,conserved hypothetical protein
SAOUHSC_00827,SAOUHSC_00827,0,804682,805242,1,158,0.0516934046345811,561,29,conserved hypothetical protein
SAOUHSC_00828,SAOUHSC_00828,0,805315,805932,-1,371,0.0760517799352751,618,47,conserved hypothetical protein
SAOUHSC_00830,SAOUHSC_00830,0,806087,806581,-1,197,0.0464646464646465,495,23,conserved hypothetical protein
SAOUHSC_00831,SAOUHSC_00831,0,806980,807402,-1,158,0.0591016548463357,423,25,conserved hypothetical protein
SAOUHSC_00832,SAOUHSC_00832,0,807550,808266,1,17,0.0097629009762901,717,7,3-dehydroquinate dehydratase, type I
SAOUHSC_00833,SAOUHSC_00833,0,808349,808888,1,335,0.0796296296296296,540,43,conserved hypothetical protein
SAOUHSC_00834,SAOUHSC_00834,0,809038,809358,-1,87,0.0498442367601246,321,16,thioredoxin, putative
SAOUHSC_00835,SAOUHSC_00835,0,809502,809858,1,108,0.0588235294117647,357,21,conserved hypothetical protein
SAOUHSC_00836,SAOUHSC_00836,0,810016,810396,1,21,0.0183727034120735,381,7,glycine cleavage system H protein
SAOUHSC_00837,SAOUHSC_00837,0,810460,810573,1,43,0.0964912280701754,114,11,conserved hypothetical protein
SAOUHSC_00838,SAOUHSC_00838,0,810575,811453,1,232,0.0534698521046644,879,47,conserved hypothetical protein
SAOUHSC_00839,SAOUHSC_00839,0,811872,811985,1,36,0.0614035087719298,114,7,conserved hypothetical protein
SAOUHSC_00840,SAOUHSC_00840,0,812195,812581,1,225,0.0542635658914729,387,21,conserved hypothetical protein
SAOUHSC_00841,SAOUHSC_00841,0,812574,812870,1,62,0.0572390572390572,297,17,conserved hypothetical protein
SAOUHSC_00842,SAOUHSC_00842,0,813120,814145,1,188,0.0419103313840156,1026,43,ABC transporter, ATP-binding protein, putative
SAOUHSC_00843,SAOUHSC_00843,0,814138,814833,1,216,0.0560344827586207,696,39,conserved hypothetical protein
SAOUHSC_00844,SAOUHSC_00844,0,814851,815672,1,336,0.0559610705596107,822,46,conserved hypothetical protein
SAOUHSC_00845,SAOUHSC_00845,0,816026,816220,1,32,0.0666666666666667,195,13,conserved hypothetical protein
SAOUHSC_00846,SAOUHSC_00846,0,816453,817304,-1,320,0.0645539906103286,852,55,conserved hypothetical protein
SAOUHSC_00847,SAOUHSC_00847,0,817632,818393,1,1,0.00131233595800525,762,1,ABC transporter, ATP-binding protein, putative
SAOUHSC_00848,SAOUHSC_00848,0,818491,819798,1,4,0.00229357798165138,1308,3,conserved hypothetical protein
SAOUHSC_00849,SAOUHSC_00849,0,819904,821154,1,0,0,1251,0,aminotransferase, class V superfamily, putative
SAOUHSC_00850,SAOUHSC_00850,0,821144,821608,1,8,0.0043010752688172,465,2,conserved hypothetical protein
SAOUHSC_00851,SAOUHSC_00851,0,821759,823156,1,2,0.00143061516452074,1398,2,conserved hypothetical protein
SAOUHSC_00852,SAOUHSC_00852,0,823343,823480,1,42,0.0434782608695652,138,6,conserved hypothetical protein
SAOUHSC_00853,SAOUHSC_00853,0,823486,823800,-1,168,0.073015873015873,315,23,conserved hypothetical protein
SAOUHSC_00854,SAOUHSC_00854,0,824165,825205,1,287,0.0470701248799232,1041,49,conserved hypothetical protein
SAOUHSC_00855,SAOUHSC_00855,0,825219,826286,1,240,0.0449438202247191,1068,48,conserved hypothetical protein
SAOUHSC_00857,SAOUHSC_00857,0,826353,826451,1,1,0.0101010101010101,99,1,conserved hypothetical protein
SAOUHSC_00858,SAOUHSC_00858,0,826499,827347,1,266,0.0506478209658422,849,43,conserved hypothetical protein
SAOUHSC_00859,SAOUHSC_00859,0,827360,828187,1,148,0.0458937198067633,828,38,conserved hypothetical protein
SAOUHSC_00860,SAOUHSC_00860,0,828214,829533,1,653,0.0598484848484848,1320,79,5-nucleotidase family protein
SAOUHSC_00861,SAOUHSC_00861,0,829617,830534,1,137,0.0305010893246187,918,28,lipoic acid synthetase
SAOUHSC_00862,SAOUHSC_00862,0,830664,831047,1,98,0.0546875,384,21,conserved hypothetical protein
SAOUHSC_00863,SAOUHSC_00863,0,831126,831392,-1,103,0.0599250936329588,267,16,conserved hypothetical protein
SAOUHSC_00864,SAOUHSC_00864,0,831490,831924,1,112,0.0620689655172414,435,27,conserved hypothetical protein
SAOUHSC_00865,SAOUHSC_00865,0,831924,832703,1,433,0.0564102564102564,780,44,conserved hypothetical protein
SAOUHSC_00866,SAOUHSC_00866,0,832811,833695,1,224,0.0429378531073446,885,38,D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain protein
SAOUHSC_00867,SAOUHSC_00867,0,833949,834059,1,52,0.045045045045045,111,5,conserved hypothetical protein
SAOUHSC_00868,SAOUHSC_00868,0,834056,834259,1,0,0,204,0,conserved hypothetical protein
SAOUHSC_00869,SAOUHSC_00869,0,834275,835732,1,3,0.000685871056241427,1458,1,D-alanine-activating enzyme
SAOUHSC_00870,SAOUHSC_00870,0,835729,836943,1,65,0.00246913580246914,1215,3,dltB protein, putative
SAOUHSC_00871,SAOUHSC_00871,0,836961,837197,1,0,0,237,0,D-alanyl carrier protein
SAOUHSC_00872,SAOUHSC_00872,0,837194,838369,1,26,0.00340136054421769,1176,4,extramembranal protein
SAOUHSC_00873,SAOUHSC_00873,0,838632,838874,-1,9,0.0246913580246914,243,6,conserved hypothetical protein
SAOUHSC_00874,SAOUHSC_00874,0,838975,839298,1,315,0.0709876543209877,324,23,conserved hypothetical protein
SAOUHSC_00875,SAOUHSC_00875,0,839357,840421,-1,275,0.0507042253521127,1065,54,conserved hypothetical protein
SAOUHSC_00876,SAOUHSC_00876,0,840738,840974,1,38,0.0421940928270042,237,10,conserved hypothetical protein
SAOUHSC_00877,SAOUHSC_00877,0,840987,841346,1,71,0.0361111111111111,360,13,conserved hypothetical protein
SAOUHSC_00878,SAOUHSC_00878,0,841800,843008,1,19,0.010752688172043,1209,13,conserved hypothetical protein
SAOUHSC_00879,SAOUHSC_00879,0,843139,844614,1,473,0.0548780487804878,1476,81,probable cytosol aminopeptidase
SAOUHSC_00880,SAOUHSC_00880,0,845025,846341,1,192,0.0425208807896735,1317,56,conserved hypothetical protein
SAOUHSC_00881,SAOUHSC_00881,0,846360,846734,1,12,0.008,375,3,conserved hypothetical protein
SAOUHSC_00882,SAOUHSC_00882,0,846790,847944,-1,232,0.0406926406926407,1155,47,conserved hypothetical protein
SAOUHSC_00883,SAOUHSC_00883,0,848193,848549,-1,13,0.0112044817927171,357,4,monovalent cation/proton antiporter, MnhG/PhaG subunit subfamily, putative
SAOUHSC_00884,SAOUHSC_00884,0,848527,848820,-1,0,0,294,0,Multiple resistance and pH regulation protein F (MrpF / PhaF) family, putative
SAOUHSC_00885,SAOUHSC_00885,0,848820,849299,-1,0,0,480,0,conserved hypothetical protein
SAOUHSC_00886,SAOUHSC_00886,0,849301,850797,-1,10,0.00267201068804275,1497,4,Na+/H+ antiporter, MnhD component, putative
SAOUHSC_00887,SAOUHSC_00887,0,850790,851119,-1,0,0,330,0,Na+/H+ antiporter subunit, putative
SAOUHSC_00888,SAOUHSC_00888,0,851131,851559,-1,0,0,429,0,monovalent cation:proton antiporter subfamily, putative
SAOUHSC_00889,SAOUHSC_00889,0,851552,853957,-1,9,0.00166251039068994,2406,4,Na+/H+ antiporter subunit, putative
SAOUHSC_00890,SAOUHSC_00890,0,854088,854471,-1,63,0.0390625,384,15,conserved hypothetical protein
SAOUHSC_00891,SAOUHSC_00891,0,854535,855128,1,225,0.0505050505050505,594,30,peptidyl-prolyl cis-trans isomerase, cyclophilin-type, putative
SAOUHSC_00892,SAOUHSC_00892,0,855577,855921,1,143,0.0666666666666667,345,23,conserved hypothetical protein
SAOUHSC_00893,SAOUHSC_00893,0,856283,857410,1,250,0.0407801418439716,1128,46,FMN oxidoreductase, putative
SAOUHSC_00894,SAOUHSC_00894,0,857718,858908,1,246,0.0453400503778338,1191,54,ornithine aminotransferase, putative
SAOUHSC_00895,SAOUHSC_00895,0,859017,860261,1,194,0.0417670682730924,1245,52,glutamate dehydrogenase, NAD-specific, putative
SAOUHSC_00896,SAOUHSC_00896,0,860487,860678,1,17,0.03125,192,6,conserved hypothetical protein
SAOUHSC_00897,SAOUHSC_00897,0,860764,861693,-1,222,0.0462365591397849,930,43,conserved hypothetical protein
SAOUHSC_00898,SAOUHSC_00898,0,861935,863314,-1,300,0.0521739130434783,1380,72,argininosuccinate lyase
SAOUHSC_00899,SAOUHSC_00899,0,863304,864509,-1,294,0.0447761194029851,1206,54,argininosuccinate synthase
SAOUHSC_00900,SAOUHSC_00900,0,864860,866191,1,6,0.0015015015015015,1332,2,glucose-6-phosphate isomerase
SAOUHSC_00901,SAOUHSC_00901,0,866516,867091,1,283,0.0694444444444444,576,40,conserved hypothetical protein
SAOUHSC_00902,SAOUHSC_00902,0,867096,867620,1,143,0.0533333333333333,525,28,Signal peptidase IA, putative
SAOUHSC_00903,SAOUHSC_00903,0,867744,868211,1,24,0.00641025641025641,468,3,Signal peptidase IB, putative
SAOUHSC_00904,SAOUHSC_00904,0,868371,871847,1,16,0.000862812769628991,3477,3,exonuclease RexB, putative
SAOUHSC_00905,SAOUHSC_00905,0,871848,875501,1,34,0.00136836343732895,3654,5,ATP-dependent nuclease subunit A, putative
SAOUHSC_00906,SAOUHSC_00906,0,875667,876569,1,387,0.0564784053156146,903,51,conserved hypothetical protein
SAOUHSC_00907,SAOUHSC_00907,0,876898,877287,1,212,0.0538461538461538,390,21,conserved hypothetical protein
SAOUHSC_00908,SAOUHSC_00908,0,877458,878774,-1,285,0.0432801822323462,1317,57,coenzyme A disulfide reductase, putative
SAOUHSC_00909,SAOUHSC_00909,0,878826,879650,-1,122,0.0363636363636364,825,30,conserved hypothetical protein
SAOUHSC_00910,SAOUHSC_00910,0,879806,880072,1,76,0.048689138576779,267,13,conserved hypothetical protein
SAOUHSC_00911,SAOUHSC_00911,0,880619,882433,1,926,0.068870523415978,1815,125,conserved hypothetical protein
SAOUHSC_00912,SAOUHSC_00912,0,882636,885245,1,817,0.0498084291187739,2610,130,ATP-dependent Clp protease, ATP-binding subunit ClpB
SAOUHSC_00913,SAOUHSC_00913,0,885304,886173,-1,501,0.0563218390804598,870,49,conserved hypothetical protein
SAOUHSC_00914,SAOUHSC_00914,0,886283,887428,1,284,0.06282722513089,1146,72,2-isopropylmalate synthase, putative
SAOUHSC_00915,SAOUHSC_00915,0,887412,888053,1,262,0.0778816199376947,642,50,conserved hypothetical protein
SAOUHSC_00916,SAOUHSC_00916,0,888046,889164,1,425,0.0616621983914209,1119,69,conserved hypothetical protein
SAOUHSC_00917,SAOUHSC_00917,0,889148,889663,1,119,0.0406976744186047,516,21,conserved hypothetical protein
SAOUHSC_00918,SAOUHSC_00918,0,889974,890408,1,189,0.0528735632183908,435,23,truncated MHC class II analog protein
SAOUHSC_00919,SAOUHSC_00919,0,890665,890850,-1,40,0.043010752688172,186,8,conserved hypothetical protein
SAOUHSC_00920,SAOUHSC_00920,0,891145,892086,1,0,0,942,0,conserved hypothetical protein
SAOUHSC_00921,SAOUHSC_00921,0,892098,893342,1,14,0.00160642570281125,1245,2,3-oxoacyl-synthase, putative
SAOUHSC_00922,SAOUHSC_00922,0,893397,893768,-1,147,0.0860215053763441,372,32,conserved hypothetical protein
SAOUHSC_00923,SAOUHSC_00923,0,894011,894937,1,287,0.058252427184466,927,54,conserved hypothetical protein
SAOUHSC_00924,SAOUHSC_00924,0,894937,896007,1,233,0.0466853408029879,1071,50,conserved hypothetical protein
SAOUHSC_00925,SAOUHSC_00925,0,896024,897106,1,319,0.0313942751615882,1083,34,conserved hypothetical protein
SAOUHSC_00926,SAOUHSC_00926,0,897096,898037,1,155,0.0456475583864119,942,43,oligopeptide ABC transporter, ATP-binding protein, putative
SAOUHSC_00927,SAOUHSC_00927,0,898056,899711,1,391,0.0440821256038647,1656,73,oligopeptide ABC transporter, substrate-binding protein, putative
SAOUHSC_00928,SAOUHSC_00928,0,899923,901638,1,440,0.0477855477855478,1716,82,oligopeptide ABC transporter, substrate-binding protein, putative
SAOUHSC_00929,SAOUHSC_00929,0,901689,902675,1,305,0.0425531914893617,987,42,oligopeptide ABC transporter, ATP-binding protein, putative
SAOUHSC_00930,SAOUHSC_00930,0,902678,903658,1,422,0.0519877675840979,981,51,oligopeptide ABC transporter, ATP-binding protein, putative
SAOUHSC_00931,SAOUHSC_00931,0,903651,904613,1,424,0.0726895119418484,963,70,oligopeptide ABC transporter, permease protein, putative
SAOUHSC_00932,SAOUHSC_00932,0,904625,905506,1,247,0.0589569160997732,882,52,oligopeptide ABC transporter, permease protein, putative
SAOUHSC_00933,SAOUHSC_00933,0,905548,906537,-1,30,0.00303030303030303,990,3,tryptophanyl-tRNA synthetase
SAOUHSC_00934,SAOUHSC_00934,0,906832,907227,1,24,0.00757575757575758,396,3,conserved hypothetical protein
SAOUHSC_00935,SAOUHSC_00935,0,907598,908317,1,334,0.0541666666666667,720,39,conserved hypothetical protein
SAOUHSC_00936,SAOUHSC_00936,0,908438,909424,1,334,0.0567375886524823,987,56,conserved hypothetical protein
SAOUHSC_00937,SAOUHSC_00937,0,909472,911280,1,928,0.0602542841348812,1809,109,oligoendopeptidase F
SAOUHSC_00938,SAOUHSC_00938,0,911740,912546,-1,46,0.023543990086741,807,19,conserved hypothetical protein
SAOUHSC_00939,SAOUHSC_00939,0,912569,912886,-1,74,0.0440251572327044,318,14,conserved hypothetical protein
SAOUHSC_00940,SAOUHSC_00940,0,913038,913631,-1,146,0.0589225589225589,594,35,conserved hypothetical protein
SAOUHSC_00941,SAOUHSC_00941,0,913817,914164,1,86,0.0603448275862069,348,21,conserved hypothetical protein
SAOUHSC_00942,SAOUHSC_00942,0,914181,914816,1,183,0.0393081761006289,636,25,GTP pyrophosphokinase, putative
SAOUHSC_00943,SAOUHSC_00943,0,914833,915642,1,1,0.00123456790123457,810,1,ATP-NAD kinase, putative
SAOUHSC_00944,SAOUHSC_00944,0,915639,916493,1,456,0.0807017543859649,855,69,conserved hypothetical protein
SAOUHSC_00945,SAOUHSC_00945,0,916514,917899,1,593,0.0490620490620491,1386,68,magnesium transporter
SAOUHSC_00946,SAOUHSC_00946,0,917909,919753,1,565,0.0509485094850948,1845,94,conserved hypothetical protein
SAOUHSC_00947,SAOUHSC_00947,0,920031,920801,1,0,0,771,0,enoyl-(acyl-carrier-protein) reductase
SAOUHSC_00948,SAOUHSC_00948,0,920996,922081,-1,732,0.0755064456721915,1086,82,conserved hypothetical protein
SAOUHSC_00949,SAOUHSC_00949,0,922423,923991,1,390,0.047163798597833,1569,74,conserved hypothetical protein
SAOUHSC_00950,SAOUHSC_00950,0,924133,924891,1,274,0.0606060606060606,759,46,conserved hypothetical protein
SAOUHSC_00951,SAOUHSC_00951,0,925085,925594,1,154,0.0568627450980392,510,29,conserved hypothetical protein
SAOUHSC_00952,SAOUHSC_00952,0,925707,926915,-1,300,0.054590570719603,1209,66,conserved hypothetical protein
SAOUHSC_00953,SAOUHSC_00953,0,926875,928050,-1,34,0.0102040816326531,1176,12,conserved hypothetical protein
