	ID	name	annot	nbIns	nbsites	insRate	call	Bayes_class	Bayes_class_4	biotradis	Chaudhuri	Santiago	valentino
553	SAOUHSC_00617	SAOUHSC_00617	conserved hypothetical protein	25	54	0.46296296296296297	NE	NE	NE	NE	NA	NE	NA
554	SAOUHSC_00618	SAOUHSC_00618	conserved hypothetical protein	55	90	0.6111111111111112	NE	NE	NE	NE	NA	NE	NA
555	SAOUHSC_00619	SAOUHSC_00619	conserved hypothetical protein	50	82	0.6097560975609756	NE	NE	NE	NE	NA	NE	NA
556	SAOUHSC_00620	SAOUHSC_00620	staphylococcal accessory regulator T%2C putative	13	30	0.43333333333333335	NE	NE	NE	NE	ES	NE	NA
557	SAOUHSC_00621	SAOUHSC_00621	conserved hypothetical protein	63	95	0.6631578947368421	NE	NE	NE	NE	NA	NE	NA
558	SAOUHSC_00622	SAOUHSC_00622	conserved hypothetical protein	22	33	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
559	SAOUHSC_00624	SAOUHSC_00624	integrase/recombinase%2C putative	42	63	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
560	SAOUHSC_00625	SAOUHSC_00625	subunit A of antiporter complex involved in resistance to high concentrations of Na+%2C K+%2C Li+ and/or alkali	172	258	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
561	SAOUHSC_00626	SAOUHSC_00626	subunit B of antiporter complex involved in resistance to high concentrations of Na+%2C K+%2C Li+ and/or alkali	23	36	0.6388888888888888	NE	NE	NE	NE	NA	NE	NA
562	SAOUHSC_00627	SAOUHSC_00627	subunit C of antiporter complex involved in resistance to high concentrations of Na+%2C K+%2C Li+ and/or alkali	33	45	0.7333333333333333	NE	NE	NE	NE	NA	NE	NA
563	SAOUHSC_00628	SAOUHSC_00628	subunit D of antiporter complex involved in resistance to high concentrations of Na+%2C K+%2C Li+ and/or alkali%3B contains an oxidoreductase domain%3B catalyzes the transfer of electrons from NADH to ubiquinone%3B in S. meliloti it is known to be involved specifically with K+ transport	102	163	0.6257668711656442	NE	NE	NE	NE	NA	NE	NA
564	SAOUHSC_00629	SAOUHSC_00629	subunit E of antiporter complex involved in resistance to high concentrations of Na+%2C K+%2C Li+ and/or alkali%3B in S. meliloti it is known to be involved specifically with K+ transport	35	57	0.6140350877192983	NE	NE	NE	NE	NA	NE	NA
565	SAOUHSC_00632	SAOUHSC_00632	subunit G of antiporter complex involved in resistance to high concentrations of Na+%2C K+%2C Li+ and/or alkali	21	39	0.5384615384615384	NE	NE	NE	NE	NA	NE	NA
566	SAOUHSC_00633	SAOUHSC_00633	conserved hypothetical protein	139	205	0.6780487804878049	NE	NE	NE	NE	NA	NE	NA
567	SAOUHSC_00634	SAOUHSC_00634	ABC transporter%2C substrate-binding protein%2C putative	38	88	0.4318181818181818	NE	NE	NE	NE	NA	NE	NA
568	SAOUHSC_00636	SAOUHSC_00636	iron (chelated) ABC transporter%2C permease protein%2C putative	51	99	0.5151515151515151	NE	NE	NE	NE	NA	NE	NA
569	SAOUHSC_00637	SAOUHSC_00637	conserved hypothetical protein	38	71	0.5352112676056338	NE	NE	NE	NE	NA	NE	NA
570	SAOUHSC_00638	SAOUHSC_00638	conserved hypothetical protein	29	64	0.453125	NE	NE	NE	NE	NA	NE	NA
571	SAOUHSC_00639	SAOUHSC_00639	conserved hypothetical protein	57	89	0.6404494382022472	NE	NE	NE	NE	NA	NE	NA
572	SAOUHSC_00640	SAOUHSC_00640	conserved hypothetical protein	0	68	0.0	E	ES	ES	ES	ES	DES	ES
573	SAOUHSC_00641	SAOUHSC_00641	with TagG is involved in the export of teichoic acids	0	62	0.0	E	ES	ES	ES	ES	ES	ES
574	SAOUHSC_00642	SAOUHSC_00642	teichoic acid biosynthesis protein%2C putative	2	84	0.023809523809523808	E	ES	ES	ES	ES	DES	ES
575	SAOUHSC_00643	SAOUHSC_00643	tagB protein%2C putative	2	117	0.017094017094017096	U	ES	ES	ES	ES	ES	ES
576	SAOUHSC_00644	SAOUHSC_00644	tagX protein%2C putative	70	109	0.6422018348623854	NE	NE	NE	NE	NA	NE	NA
577	SAOUHSC_00645	SAOUHSC_00645	glycerol-3-phosphate cytidylyltransferase	2	34	0.058823529411764705	E	ES	ES	ES	ES	ES	NA
578	SAOUHSC_00646	SAOUHSC_00646	penicillin-binding protein 4%2C putative	94	131	0.7175572519083969	NE	NE	NE	NE	NA	NE	NA
579	SAOUHSC_00647	SAOUHSC_00647	conserved hypothetical protein	95	161	0.5900621118012422	NE	NE	NE	NE	NA	NE	NA
580	SAOUHSC_00648	SAOUHSC_00648	conserved hypothetical protein	62	118	0.5254237288135594	NE	NE	NE	NE	NA	NE	NA
581	SAOUHSC_00650	SAOUHSC_00650	conserved hypothetical protein	8	10	0.8	S	NE	NE	NE	NA	NE	NA
582	SAOUHSC_00651	SAOUHSC_00651	conserved hypothetical protein	57	80	0.7125	NE	NE	NE	NE	NA	NE	NA
583	SAOUHSC_00652	SAOUHSC_00652	iron compound ABC transporter%2C ATP-binding protein	40	62	0.6451612903225806	NE	NE	NE	NE	NA	NE	NA
584	SAOUHSC_00653	SAOUHSC_00653	ferrichrome transport permease fhuB%2C putative	67	106	0.6320754716981132	NE	NE	NE	NE	NA	NE	NA
585	SAOUHSC_00654	SAOUHSC_00654	ferrichrome ABC transporter (permease)%2C putative	71	107	0.6635514018691588	NE	NE	NE	NE	NA	NE	NA
586	SAOUHSC_00655	SAOUHSC_00655	with DhaL and DhaM forms dihydroxyacetone kinase%2C which is responsible for phosphorylating dihydroxyacetone%3B DhaK is the dihydroxyacetone binding subunit of the dihydroxyacetone kinase	44	87	0.5057471264367817	NE	NE	NE	NE	NA	NE	NA
587	SAOUHSC_00656	SAOUHSC_00656	conserved hypothetical protein	25	44	0.5681818181818182	NE	NE	NE	NE	NA	NE	NA
588	SAOUHSC_00658	SAOUHSC_00658	conserved hypothetical protein	13	26	0.5	NE	NE	NE	NE	NA	NE	NA
589	SAOUHSC_00659	SAOUHSC_00659	conserved hypothetical protein	4	47	0.0851063829787234	E	U	ES	ES	NA	DES	NA
590	SAOUHSC_00660	SAOUHSC_00660	conserved hypothetical protein	97	133	0.7293233082706767	NE	NE	NE	NE	NA	NE	NA
591	SAOUHSC_00661	SAOUHSC_00661	conserved hypothetical protein	61	102	0.5980392156862745	NE	NE	NE	NE	NA	NE	NA
592	SAOUHSC_00662	SAOUHSC_00662	conserved hypothetical protein	32	57	0.5614035087719298	NE	NE	NE	NE	NA	NE	NA
593	SAOUHSC_00663	SAOUHSC_00663	conserved hypothetical protein	26	47	0.5531914893617021	NE	NE	NE	NE	NA	NE	NA
594	SAOUHSC_00664	SAOUHSC_00664	conserved hypothetical protein	52	87	0.5977011494252874	NE	NE	NE	NE	NA	NE	NA
595	SAOUHSC_00665	SAOUHSC_00665	conserved hypothetical protein	46	61	0.7540983606557377	NE	NE	NE	NE	NA	NE	NA
596	SAOUHSC_00666	SAOUHSC_00666	conserved hypothetical protein	72	99	0.7272727272727273	NE	NE	NE	NE	NA	NE	NA
597	SAOUHSC_00667	SAOUHSC_00667	ABC transporter ATP-binding protein%2C putative	50	77	0.6493506493506493	NE	NE	NE	NE	NA	NE	NA
598	SAOUHSC_00668	SAOUHSC_00668	ABC transporter permease%2C putative	160	217	0.7373271889400922	NE	NE	NE	NE	NA	NE	NA
599	SAOUHSC_00669	SAOUHSC_00669	conserved hypothetical protein	32	56	0.5714285714285714	NE	NE	NE	NE	NA	NE	NA
600	SAOUHSC_00670	SAOUHSC_00670	conserved hypothetical protein	41	86	0.47674418604651164	NE	NE	NE	NE	NA	NE	NA
601	SAOUHSC_00671	SAOUHSC_00671	secretory antigen SsaA-like protein	41	65	0.6307692307692307	NE	NE	NE	NE	NA	NE	NA
602	SAOUHSC_00672	SAOUHSC_00672	conserved hypothetical protein	41	79	0.5189873417721519	NE	NE	NE	NE	NA	NE	NA
603	SAOUHSC_00673	SAOUHSC_00673	conserved hypothetical protein	144	243	0.5925925925925926	NE	NE	NE	NE	NA	DES	NA
604	SAOUHSC_00674	SAOUHSC_00674	conserved hypothetical protein	33	52	0.6346153846153846	NE	NE	NE	NE	NA	NE	NA
605	SAOUHSC_00675	SAOUHSC_00675	conserved hypothetical protein	30	50	0.6	NE	NE	NE	NE	NA	NE	NA
606	SAOUHSC_00676	SAOUHSC_00676	conserved hypothetical protein	26	40	0.65	NE	NE	NE	NE	NA	NE	NA
607	SAOUHSC_00677	SAOUHSC_00677	conserved hypothetical protein	8	12	0.6666666666666666	S	NE	NE	NE	NA	NE	NA
608	SAOUHSC_00678	SAOUHSC_00678	conserved hypothetical protein	52	70	0.7428571428571429	NE	NE	NE	NE	NA	NE	NA
609	SAOUHSC_00679	SAOUHSC_00679	conserved hypothetical protein	44	69	0.6376811594202898	NE	NE	NE	NE	NA	NE	NA
610	SAOUHSC_00680	SAOUHSC_00680	-	5	8	0.625	S	NE	NE	NE	NA	NE	ES
611	SAOUHSC_00681	SAOUHSC_00681	major facilitator superfamily protein superfamily	82	131	0.6259541984732825	NE	NE	NE	NE	NA	NE	NA
612	SAOUHSC_00682	SAOUHSC_00682	conserved hypothetical protein	43	58	0.7413793103448276	NE	NE	NE	NE	NA	NE	NA
613	SAOUHSC_00683	SAOUHSC_00683	conserved hypothetical protein	47	73	0.6438356164383562	NE	NE	NE	NE	NA	NE	NA
614	SAOUHSC_00684	SAOUHSC_00684	conserved hypothetical protein	34	50	0.68	NE	NE	NE	NE	NA	NE	NA
615	SAOUHSC_00685	SAOUHSC_00685	conserved hypothetical protein	9	27	0.3333333333333333	NE	NE	NE	NE	NA	NE	NA
616	SAOUHSC_00686	SAOUHSC_00686	conserved hypothetical protein	21	30	0.7	NE	NE	NE	NE	NA	NE	NA
617	SAOUHSC_00687	SAOUHSC_00687	conserved hypothetical protein	29	49	0.5918367346938775	NE	NE	NE	NE	NA	NE	NA
618	SAOUHSC_00688	SAOUHSC_00688	conserved hypothetical protein	33	44	0.75	NE	NE	NE	NE	NA	NE	NA
619	SAOUHSC_00689	SAOUHSC_00689	conserved hypothetical protein	20	35	0.5714285714285714	NE	NE	NE	NE	NA	NE	NA
620	SAOUHSC_00690	SAOUHSC_00690	conserved hypothetical protein	31	54	0.5740740740740741	NE	NE	NE	NE	NA	NE	NA
621	SAOUHSC_00691	SAOUHSC_00691	BacA%3B phosphatase activity in Escherichia coli not kinase%3B involved in bacitracin resistance as bacitracin supposedly sequesters undecaprenyl disphosphate which reduces the pool of lipid carrier available to the cell	60	87	0.6896551724137931	NE	NE	NE	NE	NA	NE	NA
622	SAOUHSC_00692	SAOUHSC_00692	conserved hypothetical protein	102	162	0.6296296296296297	NE	NE	NE	NE	NA	NE	NA
623	SAOUHSC_00693	SAOUHSC_00693	conserved hypothetical protein	108	174	0.6206896551724138	NE	NE	NE	NE	NA	NE	NA
624	SAOUHSC_00694	SAOUHSC_00694	conserved hypothetical protein	25	39	0.6410256410256411	NE	NE	NE	NE	NA	NE	NA
625	SAOUHSC_00695	SAOUHSC_00695	conserved hypothetical protein	48	84	0.5714285714285714	NE	NE	NE	NE	NA	NE	NA
626	SAOUHSC_00696	SAOUHSC_00696	conserved hypothetical protein	48	73	0.6575342465753424	NE	NE	NE	NE	NA	NE	NA
627	SAOUHSC_00697	SAOUHSC_00697	conserved hypothetical protein	23	34	0.6764705882352942	NE	NE	NE	NE	NA	NE	NA
628	SAOUHSC_00698	SAOUHSC_00698	conserved hypothetical protein	92	151	0.609271523178808	NE	NE	NE	NE	NA	NE	NA
629	SAOUHSC_00699	SAOUHSC_00699	deoxyribodipyrimidine photolyase%2C putative	67	111	0.6036036036036037	NE	NE	NE	NE	NA	NE	NA
630	SAOUHSC_00700	SAOUHSC_00700	conserved hypothetical protein	31	42	0.7380952380952381	NE	NE	NE	NE	NA	NE	NA
631	SAOUHSC_00701	SAOUHSC_00701	conserved hypothetical protein	43	67	0.6417910447761194	NE	NE	NE	NE	NA	NE	NA
632	SAOUHSC_00702	SAOUHSC_00702	conserved hypothetical protein	25	32	0.78125	NE	NE	NE	NE	NA	NE	NA
633	SAOUHSC_00703	SAOUHSC_00703	quinolone resistance norA protein%2C putative	72	113	0.6371681415929203	NE	NE	NE	NE	NA	NE	NA
634	SAOUHSC_00704	SAOUHSC_00704	conserved hypothetical protein	37	49	0.7551020408163265	NE	NE	NE	NE	NA	NE	NA
635	SAOUHSC_00705	SAOUHSC_00705	conserved hypothetical protein	24	33	0.7272727272727273	NE	NE	NE	NE	NA	NE	NA
636	SAOUHSC_00706	SAOUHSC_00706	conserved hypothetical protein	51	73	0.6986301369863014	NE	NE	NE	NE	NA	NE	NA
637	SAOUHSC_00707	SAOUHSC_00707	fructose 1-phosphate kinase%2C putative	37	72	0.5138888888888888	NE	NE	NE	NE	NA	NE	NA
638	SAOUHSC_00708	SAOUHSC_00708	fructose specific permease%2C putative	96	158	0.6075949367088608	NE	NE	NE	NE	NA	NE	NA
639	SAOUHSC_00710	SAOUHSC_00710	N-acetylglucosamine-6-phosphate deacetylase	53	101	0.5247524752475248	NE	NE	NE	NE	NA	NE	NA
640	SAOUHSC_00711	SAOUHSC_00711	conserved hypothetical protein	85	130	0.6538461538461539	NE	NE	NE	NE	NA	NE	NA
641	SAOUHSC_00712	SAOUHSC_00712	conserved hypothetical protein	50	79	0.6329113924050633	NE	NE	NE	NE	NA	NE	NA
642	SAOUHSC_00713	SAOUHSC_00713	conserved hypothetical protein	62	101	0.6138613861386139	NE	NE	NE	NE	NA	NE	NA
643	SAOUHSC_00714	SAOUHSC_00714	sensor histidine kinase SaeS%2C putative	86	120	0.7166666666666667	NE	NE	NE	NE	NA	NE	NA
644	SAOUHSC_00715	SAOUHSC_00715	response regulator%2C putative	38	67	0.5671641791044776	NE	NE	NE	NE	NA	NE	NA
645	SAOUHSC_00716	SAOUHSC_00716	conserved hypothetical protein	27	47	0.574468085106383	NE	NE	NE	NE	NA	NE	NA
646	SAOUHSC_00717	SAOUHSC_00717	conserved hypothetical protein	25	39	0.6410256410256411	NE	NE	NE	NE	NA	NE	NA
647	SAOUHSC_00718	SAOUHSC_00718	conserved hypothetical protein	48	79	0.6075949367088608	NE	NE	NE	NE	NA	NE	NA
648	SAOUHSC_00719	SAOUHSC_00719	conserved hypothetical protein	27	62	0.43548387096774194	NE	NE	NE	NE	NA	NE	NA
649	SAOUHSC_00720	SAOUHSC_00720	6-pyruvoyl tetrahydropterin synthase superfamily%2C putative	17	32	0.53125	NE	NE	NE	NE	NA	NE	NA
650	SAOUHSC_00721	SAOUHSC_00721	conserved hypothetical protein	22	57	0.38596491228070173	NE	NE	NE	NE	NA	NE	NA
651	SAOUHSC_00722	SAOUHSC_00722	para-aminobenzoate synthase%2C glutamine amidotransferase%2C component II%2C putative	39	60	0.65	NE	NE	NE	NE	NA	NE	NA
652	SAOUHSC_00723	SAOUHSC_00723	-	85	120	0.7083333333333334	NE	NE	NE	NE	NA	NE	NA
653	SAOUHSC_00724	SAOUHSC_00724	chorismate binding enzyme%2C putative	28	53	0.5283018867924528	NE	NE	NE	NE	NA	NE	NA
654	SAOUHSC_00725	SAOUHSC_00725	conserved hypothetical protein	17	26	0.6538461538461539	NE	NE	NE	NE	NA	NE	NA
655	SAOUHSC_00726	SAOUHSC_00726	conserved hypothetical protein	44	72	0.6111111111111112	NE	NE	NE	NE	NA	NE	NA
656	SAOUHSC_00727	SAOUHSC_00727	conserved hypothetical protein	58	90	0.6444444444444445	NE	NE	NE	NE	NA	NE	NA
657	SAOUHSC_00728	SAOUHSC_00728	conserved hypothetical protein	5	193	0.025906735751295335	E	ES	ES	ES	ES	DES	ES
658	SAOUHSC_00729	SAOUHSC_00729	ABC transporter%2C ATP-binding protein	82	169	0.48520710059171596	NE	NE	NE	NE	NA	NE	NA
659	SAOUHSC_00730	SAOUHSC_00730	ATP-dependent DNA helicase RecQ	96	173	0.5549132947976878	NE	NE	NE	NE	NA	NE	NA
660	SAOUHSC_00731	SAOUHSC_00731	ABC transporter domain protein	45	79	0.569620253164557	NE	NE	NE	NE	NA	NE	NA
661	SAOUHSC_00732	SAOUHSC_00732	amino acid ABC transporter%2C permease protein%2C putative	100	169	0.591715976331361	NE	NE	NE	NE	NA	NE	NA
662	SAOUHSC_00733	SAOUHSC_00733	catalyzes the formation of L-histidinol phosphate from imidazole-acetol phosphate and glutamate in histidine biosynthesis	60	103	0.5825242718446602	NE	NE	NE	NE	NA	NE	NA
663	SAOUHSC_00734	SAOUHSC_00734	conserved hypothetical protein	30	50	0.6	NE	NE	NE	NE	NA	NE	NA
664	SAOUHSC_00735	SAOUHSC_00735	conserved hypothetical protein	4	5	0.8	S	NE	NE	NE	NA	NE	ES
665	SAOUHSC_00736	SAOUHSC_00736	conserved hypothetical protein	60	84	0.7142857142857143	NE	NE	NE	NE	NA	NE	NA
666	SAOUHSC_00737	SAOUHSC_00737	-	13	16	0.8125	S	NE	NE	NE	NA	NE	NA
667	SAOUHSC_00738	SAOUHSC_00738	conserved hypothetical protein	103	155	0.6645161290322581	NE	NE	NE	NE	NA	NE	NA
668	SAOUHSC_00739	SAOUHSC_00739	NADPH-dependent%3B catalyzes the reduction of 7-cyano-7-deazaguanine to 7-aminomethyl-7-deazaguanine in queuosine biosynthesis	31	46	0.6739130434782609	NE	NE	NE	NE	NA	NE	NA
669	SAOUHSC_00740	SAOUHSC_00740	conserved hypothetical protein	52	78	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
670	SAOUHSC_00741	nrdI	in Salmonella NrdI has a stimulatory effect on the ribonucleotide reductase activity of NrdH with NrdEF	0	32	0.0	E	ES	ES	ES	ES	DES	ES
671	SAOUHSC_00742	SAOUHSC_00742	Catalyzes the rate-limiting step in dNTP synthesis	2	192	0.010416666666666666	E	ES	ES	ES	ES	ES	ES
672	SAOUHSC_00743	nrdF	B2 or R2 protein%3B type 1b enzyme%3B catalyzes the rate-limiting step in dNTP synthesis%3B converts nucleotides to deoxynucleotides%3B forms a homodimer and then a multimeric complex with NrdE	2	86	0.023255813953488372	E	ES	ES	ES	ES	ES	ES
673	SAOUHSC_00744	SAOUHSC_00744	conserved hypothetical protein	4	8	0.5	S	NE	NE	NE	NA	NE	NA
674	SAOUHSC_00745	SAOUHSC_00745	conserved hypothetical protein	5	18	0.2777777777777778	S	U	NE	NE	NA	NE	NA
675	SAOUHSC_00746	SAOUHSC_00746	conserved hypothetical protein	49	97	0.5051546391752577	NE	NE	NE	NE	NA	NE	NA
676	SAOUHSC_00747	SAOUHSC_00747	conserved hypothetical protein	73	111	0.6576576576576577	NE	NE	NE	NE	NA	NE	NA
677	SAOUHSC_00748	SAOUHSC_00748	conserved hypothetical protein	48	75	0.64	NE	NE	NE	NE	NA	NE	NA
678	SAOUHSC_00749	SAOUHSC_00749	conserved hypothetical protein	58	103	0.5631067961165048	NE	NE	NE	NE	NA	NE	NA
679	SAOUHSC_00751	SAOUHSC_00751	conserved hypothetical protein	16	33	0.48484848484848486	NE	NE	NE	NE	NA	NE	NA
680	SAOUHSC_00752	murB	catalyzes the reduction of UDP-N-acetylglucosamine enolpyruvate to form UDP-N-acetylmuramate in peptidoglycan biosynthesis	0	88	0.0	E	ES	ES	ES	ES	ES	ES
681	SAOUHSC_00753	SAOUHSC_00753	conserved hypothetical protein	43	53	0.8113207547169812	NE	NE	NE	NE	NA	NE	NA
682	SAOUHSC_00754	SAOUHSC_00754	conserved hypothetical protein	61	96	0.6354166666666666	NE	NE	NE	NE	NA	NE	NA
683	SAOUHSC_00755	SAOUHSC_00755	conserved hypothetical protein	16	27	0.5925925925925926	NE	NE	NE	NE	NA	NE	NA
684	SAOUHSC_00756	SAOUHSC_00756	conserved hypothetical protein	56	90	0.6222222222222222	NE	NE	NE	NE	NA	NE	NA
685	SAOUHSC_00757	SAOUHSC_00757	catalyzes the release of the N-terminal amino acid from a tripeptide	66	106	0.6226415094339622	NE	NE	NE	NE	NA	NE	NA
686	SAOUHSC_00758	SAOUHSC_00758	conserved hypothetical protein	39	55	0.7090909090909091	NE	NE	NE	NE	NA	NE	NA
687	SAOUHSC_00759	SAOUHSC_00759	conserved hypothetical protein	40	60	0.6666666666666666	NE	NE	NE	NE	NA	NE	NA
688	SAOUHSC_00760	SAOUHSC_00760	conserved hypothetical protein	61	109	0.5596330275229358	NE	NE	NE	NE	ES	NE	NA
689	SAOUHSC_00762	SAOUHSC_00762	conserved hypothetical protein	1	109	0.009174311926605505	U	ES	ES	ES	ES	DES	ES
690	SAOUHSC_00763	SAOUHSC_00763	conserved hypothetical protein	33	58	0.5689655172413793	NE	NE	NE	NE	NA	NE	NA
691	SAOUHSC_00764	SAOUHSC_00764	conserved hypothetical protein	25	34	0.7352941176470589	NE	NE	NE	NE	NA	NE	NA
692	SAOUHSC_00765	SAOUHSC_00765	conserved hypothetical protein	48	81	0.5925925925925926	NE	NE	NE	NE	NA	NE	NA
693	SAOUHSC_00766	SAOUHSC_00766	conserved hypothetical protein	38	67	0.5671641791044776	NE	NE	NE	NE	NA	NE	NA
694	SAOUHSC_00767	SAOUHSC_00767	conserved hypothetical protein	28	49	0.5714285714285714	NE	NE	NE	NE	NA	NE	NA
695	SAOUHSC_00769	secA	functions in protein export%3B can interact with acidic membrane phospholipids and the SecYEG protein complex%3B binds to preproteins%3B binds to ATP and undergoes a conformational change to promote membrane insertion of SecA/bound preprotein%3B ATP hydrolysis appears to drive release of the preprotein from SecA and deinsertion of SecA from the membrane%3B additional proteins SecD/F/YajC aid SecA recycling%3B exists in an equilibrium between monomers and dimers%3B may possibly form higher order oligomers%3B proteins in this cluster correspond SecA1%3B SecA2 is not essential and seems to play a role in secretion of a subset of proteins	6	216	0.027777777777777776	E	ES	ES	ES	ES	ES	ES
696	SAOUHSC_00770	SAOUHSC_00770	conserved hypothetical protein	6	12	0.5	S	NE	NE	NE	NA	NE	NA
697	SAOUHSC_00771	SAOUHSC_00771	peptide chain release factor 2%2C putative	4	64	0.0625	E	ES	ES	ES	ES	ES	ES
698	SAOUHSC_00772	SAOUHSC_00772	conserved hypothetical protein	7	12	0.5833333333333334	S	NE	NE	NE	NA	NE	NA
699	SAOUHSC_00773	SAOUHSC_00773	LysM domain protein	51	75	0.68	NE	NE	NE	NE	NA	NE	NA
700	SAOUHSC_00774	SAOUHSC_00774	conserved hypothetical protein	22	58	0.3793103448275862	NE	NE	NE	NE	NA	NE	NA
701	SAOUHSC_00775	SAOUHSC_00775	conserved hypothetical protein	21	29	0.7241379310344828	NE	NE	NE	NE	NA	NE	NA
702	SAOUHSC_00776	SAOUHSC_00776	excinuclease ABC%2C B subunit	48	84	0.5714285714285714	NE	NE	NE	NE	NA	NE	NA
703	SAOUHSC_00778	SAOUHSC_00778	conserved hypothetical protein	0	20	0.0	U	ES	ES	ES	NA	ES	ES
704	SAOUHSC_00779	SAOUHSC_00779	excinuclease ABC subunit B%2C putative	48	84	0.5714285714285714	NE	NE	NE	NE	NA	NE	NA
705	SAOUHSC_00780	uvrA	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 uvrA and 2 uvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by uvrB%2C the uvrA molecules dissociate	155	256	0.60546875	NE	NE	NE	NE	NA	NE	NA
706	SAOUHSC_00781	SAOUHSC_00781	catalyzes the phosphorylation of the phosphocarrier protein HPr of the bacterial phosphotransferase system	2	95	0.021052631578947368	U	ES	ES	ES	ES	DES	ES
707	SAOUHSC_00782	SAOUHSC_00782	transfers the N-acyl diglyceride moiety to the prospective N-terminal cysteine in prolipoprotein	57	100	0.57	NE	NE	NE	NE	NA	NE	NA
708	SAOUHSC_00783	SAOUHSC_00783	conserved hypothetical protein	26	53	0.49056603773584906	NE	NE	NE	NE	NA	NE	NA
709	SAOUHSC_00784	SAOUHSC_00784	conserved hypothetical protein	57	146	0.3904109589041096	NE	NE	NE	NE	NA	NE	NA
710	SAOUHSC_00785	SAOUHSC_00785	thioredoxin reductase	1	78	0.01282051282051282	E	ES	ES	ES	ES	ES	ES
711	SAOUHSC_00786	SAOUHSC_00786	conserved hypothetical protein	10	11	0.9090909090909091	NE	NE	NE	NE	NA	NE	ES
712	SAOUHSC_00787	SAOUHSC_00787	conserved hypothetical protein	45	87	0.5172413793103449	NE	NE	NE	NE	NA	NE	NA
713	SAOUHSC_00788	SAOUHSC_00788	conserved hypothetical protein	7	88	0.07954545454545454	E	U	ES	ES	ES	ES	NA
714	SAOUHSC_00789	SAOUHSC_00789	conserved hypothetical protein	6	64	0.09375	E	U	ES	ES	NA	DES	NA
715	SAOUHSC_00790	clpP	hydrolyzes proteins to small peptides%3B with the ATPase subunits ClpA or ClpX%2C ClpP degrades specific substrates	1	48	0.020833333333333332	E	ES	ES	ES	ES	DES	ES
716	SAOUHSC_00792	SAOUHSC_00792	conserved hypothetical protein	50	89	0.5617977528089888	NE	NE	NE	NE	NA	NE	NA
717	SAOUHSC_00793	SAOUHSC_00793	conserved hypothetical protein	25	38	0.6578947368421053	NE	NE	NE	NE	ES	NE	NA
718	SAOUHSC_00794	SAOUHSC_00794	glycolytic operon regulator	26	78	0.3333333333333333	NE	NE	NE	NE	NA	NE	ES
719	SAOUHSC_00795	SAOUHSC_00795	glyceraldehyde-3-phosphate dehydrogenase%2C type I	0	85	0.0	E	ES	ES	ES	ES	ES	ES
720	SAOUHSC_00796	pgk	Converts 3-phospho-D-glycerate to 3-phospho-D-glyceroyl phosphate during the glycolysis pathway	1	110	0.00909090909090909	E	ES	ES	ES	ES	ES	ES
721	SAOUHSC_00797	tpiA	Reversibly isomerizes the ketone sugar dihydroxyacetone phosphate to the aldehyde sugar glyceraldehyde-3-phosphate	0	54	0.0	E	ES	ES	ES	ES	ES	ES
